Timestamp,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5
05:06:38,66.0,26.0,70388.0
05:06:40,66.0,26.0,80388.0
05:06:42,66.0,27.0,10387.0
05:06:44,66.0,27.0,10386.0
05:06:46,66.0,27.0,10384.0
05:06:48,67.0,27.0,10382.0
05:06:50,67.0,27.0,10380.0
05:08:45,63.0,27.0,60395.0
05:08:47,62.0,27.0,60395.0
05:08:49,62.0,27.0,60395.0
05:08:51,61.0,27.0,60394.0
05:08:53,60.0,27.0,60394.0
05:08:55,60.0,27.0,60393.0
05:08:57,60.0,27.0,60394.0
05:08:59,61.0,27.0,60393.0
05:09:01,61.0,27.0,60393.0
05:09:03,61.0,27.0,60394.0
05:09:05,61.0,27.0,60394.0
05:09:07,61.0,27.0,60395.0
05:09:09,61.0,27.0,60394.0
05:09:11,61.0,27.0,60394.0
05:09:13,61.0,27.0,60394.0
05:09:15,61.0,27.0,60394.0
05:09:17,61.0,27.0,60394.0
05:09:19,61.0,27.0,60393.0
05:09:21,61.0,27.0,60396.0
05:09:23,61.0,27.0,60393.0
05:09:25,61.0,27.0,90396.0
05:09:27,60.0,28.0,396.0
05:09:29,60.0,28.0,394.0
05:09:31,60.0,28.0,394.0
05:09:33,60.0,28.0,394.0
05:09:35,60.0,28.0,396.0
05:09:37,60.0,28.0,392.0
05:09:39,60.0,28.0,392.0
05:09:41,60.0,28.0,393.0
05:09:44,61.0,28.0,392.0
05:09:46,61.0,28.0,392.0
05:09:48,61.0,28.0,392.0
05:09:50,61.0,28.0,392.0
05:09:52,61.0,28.0,391.0
05:09:54,61.0,28.0,391.0
05:09:56,61.0,28.0,390.0
05:09:58,61.0,28.0,390.0
05:10:00,61.0,28.0,389.0
05:10:02,60.0,28.0,389.0
05:10:04,60.0,28.0,389.0
05:10:06,60.0,28.0,388.0
05:10:08,60.0,28.0,389.0
05:10:10,60.0,28.0,387.0
05:10:12,60.0,28.0,387.0
05:10:14,60.0,28.0,388.0
05:10:16,60.0,28.0,385.0
05:10:18,60.0,28.0,387.0
05:10:20,60.0,28.0,386.0
05:10:22,60.0,28.0,385.0
05:10:24,59.0,28.0,384.0
05:10:26,59.0,28.0,384.0
05:10:28,59.0,28.0,383.0
05:10:30,59.0,28.0,384.0
05:10:32,59.0,28.0,383.0
05:10:34,59.0,28.0,383.0
05:10:36,59.0,28.0,382.0
05:10:38,59.0,28.0,381.0
05:10:40,60.0,28.0,380.0
05:10:42,60.0,28.0,379.0
05:10:44,60.0,28.0,379.0
05:10:46,60.0,28.0,379.0
05:10:48,60.0,28.0,379.0
05:10:50,60.0,28.0,378.0
05:10:52,60.0,28.0,377.0
05:10:54,60.0,28.0,378.0
05:10:56,60.0,28.0,377.0
05:10:58,60.0,28.0,376.0
05:11:01,60.0,28.0,369.0
05:11:03,60.0,28.0,368.0
05:11:05,60.0,28.0,369.0
05:11:07,60.0,28.0,370.0
05:11:09,60.0,28.0,367.0
05:11:11,59.0,28.0,366.0
05:11:13,59.0,28.0,365.0
05:11:15,59.0,28.0,364.0
05:11:17,59.0,28.0,363.0
05:11:19,59.0,28.0,358.0
05:11:21,58.0,28.0,357.0
05:11:23,58.0,28.0,356.0
05:11:25,59.0,28.0,356.0
05:11:27,59.0,28.0,355.0
05:11:29,60.0,28.0,354.0
05:11:31,60.0,28.0,352.0
05:11:33,60.0,28.0,349.0
05:11:35,60.0,28.0,348.0
05:11:37,60.0,28.0,348.0
05:11:39,60.0,28.0,347.0
05:11:41,60.0,28.0,336.0
05:11:43,60.0,28.0,335.0
05:11:45,60.0,28.0,333.0
05:11:47,60.0,28.0,332.0
05:11:49,60.0,28.0,331.0
05:11:51,60.0,28.0,330.0
05:11:53,60.0,28.0,329.0
05:11:55,60.0,28.0,327.0
05:11:57,59.0,28.0,326.0
05:11:59,59.0,28.0,326.0
05:12:01,60.0,28.0,326.0
05:12:03,60.0,28.0,325.0
05:12:05,60.0,28.0,325.0
05:12:07,60.0,28.0,325.0
05:12:09,60.0,28.0,324.0
05:12:11,60.0,28.0,325.0
05:12:13,60.0,28.0,324.0
05:12:15,60.0,28.0,324.0
05:12:17,60.0,28.0,323.0
05:12:20,60.0,28.0,323.0
05:12:22,60.0,28.0,323.0
05:12:24,60.0,28.0,322.0
05:12:26,60.0,28.0,322.0
05:12:28,60.0,28.0,322.0
05:12:30,60.0,28.0,320.0
05:12:32,60.0,28.0,320.0
05:12:34,60.0,28.0,320.0
05:12:36,60.0,28.0,323.0
05:12:38,60.0,28.0,320.0
05:12:40,60.0,28.0,10320.0
05:12:42,59.0,28.0,30319.0
05:12:44,59.0,28.0,50332.0
05:12:46,58.0,28.0,40342.0
05:12:48,59.0,28.0,50341.0
05:12:50,58.0,28.0,50343.0
05:12:52,58.0,28.0,30345.0
05:12:54,58.0,28.0,20343.0
05:12:56,57.0,28.0,10342.0
05:12:58,58.0,28.0,10343.0
